Datetime,Open,High,Low,Close,Volume
2020-01-16 20:35:00,1.11319,1.11336,1.11318,1.1132,96
2020-01-16 20:40:00,1.11321,1.11334,1.11318,1.11324,124
2020-01-16 20:45:00,1.11324,1.11343,1.11318,1.11343,144
2020-01-16 20:50:00,1.11344,1.11352,1.1134,1.1135,124
2020-01-16 20:55:00,1.11351,1.11351,1.11345,1.11347,98
2020-01-16 21:00:00,1.11347,1.11347,1.11334,1.11339,196
2020-01-16 21:05:00,1.11339,1.11351,1.11337,1.1135,89
2020-01-16 21:10:00,1.1135,1.11353,1.11339,1.11345,97
2020-01-16 21:15:00,1.11345,1.11346,1.11335,1.11339,84
2020-01-16 21:20:00,1.1134,1.11345,1.11339,1.11339,73
2020-01-16 21:25:00,1.11339,1.11341,1.11333,1.11334,136
2020-01-16 21:30:00,1.11333,1.11335,1.11325,1.11335,121
2020-01-16 21:35:00,1.11334,1.11355,1.11334,1.11343,85
2020-01-16 21:40:00,1.11344,1.11353,1.11338,1.11343,127
2020-01-16 21:45:00,1.11344,1.11344,1.11334,1.11335,99
2020-01-16 21:50:00,1.11334,1.1134,1.11333,1.11335,74
2020-01-16 21:55:00,1.11335,1.11353,1.11333,1.11347,258
2020-01-16 22:00:00,1.11348,1.11356,1.11344,1.11356,138
2020-01-16 22:05:00,1.11355,1.11359,1.11349,1.11354,127
2020-01-16 22:10:00,1.11354,1.11359,1.11347,1.11359,98
2020-01-16 22:15:00,1.11358,1.11362,1.1135,1.1135,141
2020-01-16 22:20:00,1.11351,1.11366,1.11351,1.11361,112
2020-01-16 22:25:00,1.1136,1.11365,1.11357,1.11358,76
2020-01-16 22:30:00,1.11357,1.11359,1.1135,1.11357,106
2020-01-16 22:35:00,1.11358,1.11364,1.11355,1.11363,95
2020-01-16 22:40:00,1.11362,1.1137,1.1136,1.11369,88
2020-01-16 22:45:00,1.11369,1.11377,1.11368,1.11376,105
2020-01-16 22:50:00,1.11375,1.1138,1.11371,1.11373,115
2020-01-16 22:55:00,1.11373,1.1138,1.11364,1.11376,148
2020-01-16 23:00:00,1.11375,1.11377,1.1137,1.11371,125
2020-01-16 23:05:00,1.11371,1.11381,1.1137,1.11376,82
2020-01-16 23:10:00,1.11375,1.11379,1.11371,1.11377,37
2020-01-16 23:15:00,1.11377,1.11377,1.11364,1.1137,53
2020-01-16 23:20:00,1.11371,1.11372,1.11365,1.11372,56
2020-01-16 23:25:00,1.11372,1.11374,1.1137,1.11373,61
2020-01-16 23:30:00,1.11372,1.11372,1.11364,1.11364,87
2020-01-16 23:35:00,1.11365,1.11367,1.11357,1.11362,135
2020-01-16 23:40:00,1.11361,1.11362,1.11354,1.11354,55
2020-01-16 23:45:00,1.11354,1.11357,1.11343,1.11356,114
2020-01-16 23:50:00,1.11356,1.11357,1.1135,1.11356,87
2020-01-16 23:55:00,1.11357,1.11368,1.11353,1.11358,131
2020-01-17 00:00:00,1.11358,1.11377,1.11343,1.11356,61
2020-01-17 00:05:00,1.11356,1.11365,1.11343,1.11362,85
2020-01-17 00:10:00,1.11365,1.11365,1.11347,1.11348,73
2020-01-17 00:15:00,1.11346,1.1136,1.11342,1.11354,101
2020-01-17 00:20:00,1.11354,1.11371,1.11354,1.11359,46
2020-01-17 00:25:00,1.11359,1.1136,1.11343,1.1136,21
2020-01-17 00:30:00,1.1136,1.11368,1.11342,1.11362,117
2020-01-17 00:35:00,1.11363,1.11367,1.1136,1.11362,62
2020-01-17 00:40:00,1.11362,1.11362,1.11342,1.11356,49
2020-01-17 00:45:00,1.11354,1.11368,1.11354,1.11361,43
2020-01-17 00:50:00,1.11361,1.11367,1.11361,1.11367,38
2020-01-17 00:55:00,1.11367,1.11375,1.11363,1.1137,76
2020-01-17 01:00:00,1.11369,1.1137,1.11361,1.11368,126
2020-01-17 01:05:00,1.11367,1.11369,1.11365,1.11365,27
2020-01-17 01:10:00,1.11365,1.11368,1.1136,1.11361,49
2020-01-17 01:15:00,1.11362,1.11364,1.11359,1.11361,83
2020-01-17 01:20:00,1.1136,1.11362,1.11356,1.1136,50
2020-01-17 01:25:00,1.11359,1.11368,1.11356,1.11366,71
2020-01-17 01:30:00,1.11366,1.11367,1.11362,1.11363,93
2020-01-17 01:35:00,1.11363,1.11372,1.11362,1.11371,79
2020-01-17 01:40:00,1.11371,1.11372,1.11365,1.11371,62
2020-01-17 01:45:00,1.1137,1.11373,1.11369,1.11372,58
2020-01-17 01:50:00,1.11371,1.11377,1.11369,1.11372,52
2020-01-17 01:55:00,1.11371,1.11372,1.11368,1.11369,39
2020-01-17 02:00:00,1.11367,1.11367,1.11355,1.11362,100
2020-01-17 02:05:00,1.11361,1.11365,1.11355,1.11363,112
2020-01-17 02:10:00,1.11363,1.1137,1.11358,1.11358,112
2020-01-17 02:15:00,1.11359,1.11359,1.11351,1.11355,151
2020-01-17 02:20:00,1.11355,1.11366,1.11354,1.11365,151
2020-01-17 02:25:00,1.11366,1.11368,1.11363,1.11363,28
2020-01-17 02:30:00,1.11363,1.11376,1.11361,1.11372,143
2020-01-17 02:35:00,1.11372,1.1138,1.11371,1.11377,178
2020-01-17 02:40:00,1.11376,1.11383,1.11375,1.11382,180
2020-01-17 02:45:00,1.11381,1.11388,1.11381,1.11387,120
2020-01-17 02:50:00,1.11387,1.11393,1.11376,1.11377,252
2020-01-17 02:55:00,1.11376,1.11379,1.11369,1.11374,195
2020-01-17 03:00:00,1.11375,1.11377,1.11374,1.11376,73
2020-01-17 03:05:00,1.11375,1.11391,1.11375,1.11385,115
2020-01-17 03:10:00,1.11385,1.11386,1.1138,1.11384,49
2020-01-17 03:15:00,1.11385,1.11385,1.11375,1.11375,63
2020-01-17 03:20:00,1.11375,1.11377,1.11353,1.11355,133
2020-01-17 03:25:00,1.11355,1.11358,1.11351,1.11353,87
2020-01-17 03:30:00,1.11352,1.11358,1.11339,1.11351,173
2020-01-17 03:35:00,1.11352,1.11361,1.11349,1.11354,240
2020-01-17 03:40:00,1.11354,1.11366,1.1135,1.11363,156
2020-01-17 03:45:00,1.11362,1.11363,1.11354,1.11356,128
2020-01-17 03:50:00,1.11356,1.1137,1.11356,1.11367,136
2020-01-17 03:55:00,1.11366,1.11378,1.11366,1.11369,124
2020-01-17 04:00:00,1.11368,1.1139,1.11367,1.11386,242
2020-01-17 04:05:00,1.11387,1.11387,1.11376,1.11381,163
2020-01-17 04:10:00,1.1138,1.11406,1.11379,1.11406,134
2020-01-17 04:15:00,1.11406,1.11409,1.114,1.11406,155
2020-01-17 04:20:00,1.11405,1.11417,1.11405,1.11414,144
2020-01-17 04:25:00,1.11414,1.11416,1.11413,1.11414,79
2020-01-17 04:30:00,1.11414,1.11425,1.11414,1.11415,172
2020-01-17 04:35:00,1.11416,1.11418,1.11413,1.11415,53
2020-01-17 04:40:00,1.11415,1.11418,1.11406,1.1141,105
2020-01-17 04:45:00,1.11411,1.11413,1.11403,1.11405,90
2020-01-17 04:50:00,1.11405,1.11406,1.11386,1.11389,103
2020-01-17 04:55:00,1.11389,1.11389,1.11361,1.11363,225
2020-01-17 05:00:00,1.11362,1.11378,1.11358,1.11365,133
2020-01-17 05:05:00,1.11364,1.11368,1.11359,1.11365,120
2020-01-17 05:10:00,1.11365,1.11374,1.11364,1.11365,98
2020-01-17 05:15:00,1.11365,1.11365,1.11354,1.11355,58
2020-01-17 05:20:00,1.11356,1.11356,1.1133,1.11333,121
2020-01-17 05:25:00,1.11334,1.11336,1.11325,1.11334,153
2020-01-17 05:30:00,1.11335,1.11347,1.11334,1.11345,101
2020-01-17 05:35:00,1.11346,1.11347,1.11319,1.11324,166
2020-01-17 05:40:00,1.11324,1.11327,1.11323,1.11326,77
2020-01-17 05:45:00,1.11326,1.11331,1.11325,1.1133,62
2020-01-17 05:50:00,1.1133,1.11335,1.11329,1.11329,64
2020-01-17 05:55:00,1.11329,1.11329,1.11309,1.1131,140
2020-01-17 06:00:00,1.11309,1.11316,1.11309,1.11315,116
2020-01-17 06:05:00,1.11316,1.1132,1.11315,1.1132,31
2020-01-17 06:10:00,1.11319,1.11337,1.11319,1.11331,74
2020-01-17 06:15:00,1.11331,1.11332,1.11327,1.1133,45
2020-01-17 06:20:00,1.1133,1.11331,1.11325,1.11325,49
2020-01-17 06:25:00,1.11325,1.11325,1.11317,1.1132,51
2020-01-17 06:30:00,1.11321,1.11324,1.11319,1.11321,95
2020-01-17 06:35:00,1.11321,1.11322,1.1131,1.11311,82
2020-01-17 06:40:00,1.11312,1.11316,1.11309,1.11311,63
2020-01-17 06:45:00,1.1131,1.11315,1.1131,1.11315,64
2020-01-17 06:50:00,1.11315,1.11328,1.11315,1.11326,72
2020-01-17 06:55:00,1.11326,1.11328,1.11319,1.1132,79
2020-01-17 07:00:00,1.11321,1.11326,1.11319,1.11325,81
2020-01-17 07:05:00,1.11324,1.11334,1.11321,1.1133,88
2020-01-17 07:10:00,1.11331,1.11339,1.1133,1.11336,100
2020-01-17 07:15:00,1.11335,1.1135,1.11331,1.11349,75
2020-01-17 07:20:00,1.11349,1.11355,1.11344,1.11346,80
2020-01-17 07:25:00,1.11345,1.1135,1.11339,1.11345,46
2020-01-17 07:30:00,1.11345,1.11365,1.11344,1.11365,94
2020-01-17 07:35:00,1.11364,1.11371,1.11359,1.1137,84
2020-01-17 07:40:00,1.1137,1.11375,1.11365,1.11374,55
2020-01-17 07:45:00,1.11373,1.11376,1.1137,1.1137,72
2020-01-17 07:50:00,1.1137,1.11375,1.11362,1.11369,78
2020-01-17 07:55:00,1.1137,1.11372,1.11361,1.11364,122
2020-01-17 08:00:00,1.11364,1.11365,1.11347,1.11349,232
2020-01-17 08:05:00,1.11348,1.11354,1.11348,1.11353,103
2020-01-17 08:10:00,1.11353,1.11356,1.11348,1.11356,104
2020-01-17 08:15:00,1.11356,1.11369,1.11356,1.11365,87
2020-01-17 08:20:00,1.11364,1.11369,1.11355,1.11369,86
2020-01-17 08:25:00,1.1137,1.11376,1.11369,1.11375,86
2020-01-17 08:30:00,1.11375,1.11382,1.11375,1.11379,70
2020-01-17 08:35:00,1.1138,1.11384,1.11377,1.11383,72
2020-01-17 08:40:00,1.11383,1.11396,1.11383,1.1139,102
2020-01-17 08:45:00,1.11391,1.11391,1.11384,1.11389,98
2020-01-17 08:50:00,1.11389,1.11398,1.11388,1.11389,103
2020-01-17 08:55:00,1.11388,1.11403,1.11384,1.11395,155
2020-01-17 09:00:00,1.11394,1.11409,1.11385,1.11407,217
2020-01-17 09:05:00,1.11408,1.11411,1.11394,1.11403,215
2020-01-17 09:10:00,1.11403,1.1141,1.11384,1.11393,253
2020-01-17 09:15:00,1.11393,1.11395,1.1139,1.1139,118
2020-01-17 09:20:00,1.1139,1.11391,1.11378,1.11386,185
2020-01-17 09:25:00,1.11385,1.11389,1.11364,1.11366,194
2020-01-17 09:30:00,1.11366,1.11376,1.11366,1.11369,170
2020-01-17 09:35:00,1.1137,1.11376,1.11364,1.11369,144
2020-01-17 09:40:00,1.11369,1.11392,1.11358,1.1139,226
2020-01-17 09:45:00,1.1139,1.11392,1.11363,1.1137,207
2020-01-17 09:50:00,1.11371,1.11376,1.11353,1.11358,194
2020-01-17 09:55:00,1.11358,1.11374,1.11349,1.11363,351
2020-01-17 10:00:00,1.11363,1.11364,1.11341,1.11354,311
2020-01-17 10:05:00,1.11355,1.11359,1.11341,1.11355,261
2020-01-17 10:10:00,1.11355,1.11388,1.11355,1.11381,238
2020-01-17 10:15:00,1.1138,1.11385,1.11364,1.11379,208
2020-01-17 10:20:00,1.11378,1.11396,1.11378,1.1138,227
2020-01-17 10:25:00,1.1138,1.11383,1.11345,1.11348,233
2020-01-17 10:30:00,1.11348,1.11361,1.11345,1.11349,243
2020-01-17 10:35:00,1.11349,1.11371,1.11348,1.11356,294
2020-01-17 10:40:00,1.11357,1.11369,1.11354,1.11366,289
2020-01-17 10:45:00,1.11366,1.11382,1.11354,1.11354,249
2020-01-17 10:50:00,1.11356,1.11366,1.11345,1.11355,195
2020-01-17 10:55:00,1.11356,1.11363,1.11339,1.11356,258
2020-01-17 11:00:00,1.11355,1.11367,1.1134,1.11364,181
2020-01-17 11:05:00,1.11364,1.11372,1.11353,1.11363,201
2020-01-17 11:10:00,1.11363,1.11363,1.11349,1.11349,183
2020-01-17 11:15:00,1.11349,1.11376,1.11345,1.11347,254
2020-01-17 11:20:00,1.11348,1.1135,1.1131,1.11318,353
2020-01-17 11:25:00,1.1132,1.11331,1.11301,1.11301,314
2020-01-17 11:30:00,1.11299,1.113,1.11262,1.11282,850
2020-01-17 11:35:00,1.11282,1.11295,1.11254,1.11267,678
2020-01-17 11:40:00,1.11268,1.11298,1.11264,1.11275,470
2020-01-17 11:45:00,1.11275,1.11275,1.11248,1.1125,408
2020-01-17 11:50:00,1.11249,1.11275,1.11248,1.1126,374
2020-01-17 11:55:00,1.1126,1.11285,1.11259,1.11276,308
2020-01-17 12:00:00,1.11276,1.11282,1.1126,1.11264,306
2020-01-17 12:05:00,1.11265,1.1127,1.11245,1.11263,248
2020-01-17 12:10:00,1.11263,1.11271,1.11251,1.11251,280
2020-01-17 12:15:00,1.1125,1.11262,1.11244,1.11255,216
2020-01-17 12:20:00,1.11255,1.11265,1.11247,1.11247,229
2020-01-17 12:25:00,1.11246,1.11249,1.112,1.11203,454
2020-01-17 12:30:00,1.11204,1.11228,1.11196,1.11225,367
2020-01-17 12:35:00,1.11226,1.11227,1.11188,1.11206,294
2020-01-17 12:40:00,1.11206,1.11216,1.11198,1.11201,225
2020-01-17 12:45:00,1.11201,1.11215,1.11175,1.11185,384
2020-01-17 12:50:00,1.11186,1.1121,1.11186,1.11203,263
2020-01-17 12:55:00,1.11202,1.11203,1.11156,1.1116,332
2020-01-17 13:00:00,1.11159,1.11159,1.11107,1.11116,595
2020-01-17 13:05:00,1.11115,1.1113,1.111,1.11118,328
2020-01-17 13:10:00,1.11117,1.11122,1.11083,1.11083,320
2020-01-17 13:15:00,1.11082,1.11112,1.11063,1.1111,446
2020-01-17 13:20:00,1.11109,1.11109,1.11073,1.11077,217
2020-01-17 13:25:00,1.11077,1.11108,1.1107,1.11104,291
2020-01-17 13:30:00,1.11103,1.11121,1.11099,1.11112,261
2020-01-17 13:35:00,1.11113,1.1113,1.11086,1.11086,298
2020-01-17 13:40:00,1.11085,1.11095,1.11078,1.11083,279
2020-01-17 13:45:00,1.11082,1.11102,1.11078,1.11097,196
2020-01-17 13:50:00,1.11098,1.11112,1.11079,1.11096,166
2020-01-17 13:55:00,1.11097,1.11127,1.11097,1.11124,281
2020-01-17 14:00:00,1.11123,1.11132,1.11112,1.11122,248
2020-01-17 14:05:00,1.11123,1.11136,1.11122,1.11136,175
2020-01-17 14:10:00,1.11136,1.11147,1.11127,1.1113,174
2020-01-17 14:15:00,1.11129,1.11129,1.11105,1.11107,207
2020-01-17 14:20:00,1.11106,1.11115,1.111,1.11112,179
2020-01-17 14:25:00,1.11112,1.11126,1.11108,1.11118,169
2020-01-17 14:30:00,1.11119,1.11127,1.11102,1.11121,234
2020-01-17 14:35:00,1.1112,1.11124,1.11087,1.11096,265
2020-01-17 14:40:00,1.11095,1.11134,1.11091,1.11105,276
2020-01-17 14:45:00,1.11106,1.11106,1.11059,1.11082,292
2020-01-17 14:50:00,1.11081,1.11116,1.11081,1.11108,275
2020-01-17 14:55:00,1.11108,1.11119,1.11082,1.111,380
2020-01-17 15:00:00,1.111,1.11118,1.11089,1.11104,399
2020-01-17 15:05:00,1.11105,1.11118,1.11102,1.11107,176
2020-01-17 15:10:00,1.11108,1.11108,1.11074,1.11074,321
2020-01-17 15:15:00,1.11072,1.1108,1.11063,1.11073,312
2020-01-17 15:20:00,1.11074,1.1108,1.11026,1.11058,476
2020-01-17 15:25:00,1.11058,1.11069,1.11051,1.11054,288
2020-01-17 15:30:00,1.11054,1.11057,1.11015,1.11015,560
2020-01-17 15:35:00,1.11016,1.11045,1.11006,1.11027,426
2020-01-17 15:40:00,1.11026,1.11026,1.11006,1.11007,408
2020-01-17 15:45:00,1.11009,1.11036,1.1098,1.11024,557
2020-01-17 15:50:00,1.11023,1.11035,1.1099,1.1102,479
2020-01-17 15:55:00,1.11022,1.11033,1.11001,1.11005,356
2020-01-17 16:00:00,1.11005,1.11007,1.10972,1.10987,462
2020-01-17 16:05:00,1.10987,1.11,1.10957,1.10997,455
2020-01-17 16:10:00,1.10997,1.1103,1.10994,1.1102,355
2020-01-17 16:15:00,1.1102,1.11049,1.11007,1.11048,392
2020-01-17 16:20:00,1.11048,1.1106,1.11023,1.11023,311
2020-01-17 16:25:00,1.11024,1.11031,1.10991,1.11004,352
2020-01-17 16:30:00,1.11006,1.11022,1.10984,1.10984,314
2020-01-17 16:35:00,1.10983,1.11017,1.10979,1.1101,421
2020-01-17 16:40:00,1.1101,1.11029,1.10999,1.11004,349
2020-01-17 16:45:00,1.11003,1.11017,1.10979,1.10981,239
2020-01-17 16:50:00,1.10982,1.11013,1.10981,1.10981,354
2020-01-17 16:55:00,1.10979,1.1101,1.10979,1.1101,287
2020-01-17 17:00:00,1.1101,1.11027,1.10995,1.11007,499
2020-01-17 17:05:00,1.11005,1.1102,1.10984,1.11,360
2020-01-17 17:10:00,1.11001,1.11028,1.10989,1.11005,356
2020-01-17 17:15:00,1.11006,1.11015,1.1099,1.10996,303
2020-01-17 17:20:00,1.10998,1.10998,1.10944,1.10971,448
2020-01-17 17:25:00,1.10971,1.10981,1.10945,1.10954,333
2020-01-17 17:30:00,1.10955,1.10971,1.10941,1.10945,307
2020-01-17 17:35:00,1.10945,1.10945,1.10882,1.10915,559
2020-01-17 17:40:00,1.10913,1.10918,1.10862,1.10868,446
2020-01-17 17:45:00,1.10868,1.10926,1.10868,1.10924,339
2020-01-17 17:50:00,1.10921,1.1094,1.10917,1.10924,339
2020-01-17 17:55:00,1.10925,1.10976,1.10925,1.1094,622
2020-01-17 18:00:00,1.10939,1.10954,1.10908,1.10908,582
2020-01-17 18:05:00,1.10908,1.10928,1.1089,1.10913,435
2020-01-17 18:10:00,1.10915,1.10922,1.10889,1.10919,337
2020-01-17 18:15:00,1.10918,1.10942,1.109,1.10941,301
2020-01-17 18:20:00,1.10941,1.10942,1.10908,1.10912,273
2020-01-17 18:25:00,1.10913,1.10934,1.10901,1.1093,264
2020-01-17 18:30:00,1.10929,1.10939,1.10923,1.10935,239
2020-01-17 18:35:00,1.10934,1.1095,1.10929,1.10944,195
2020-01-17 18:40:00,1.10943,1.10955,1.10934,1.10944,191
2020-01-17 18:45:00,1.10943,1.10961,1.10937,1.10948,169
2020-01-17 18:50:00,1.10948,1.10951,1.10933,1.10933,139
2020-01-17 18:55:00,1.10934,1.10949,1.10917,1.10917,291
2020-01-17 19:00:00,1.10918,1.10946,1.10916,1.10943,236
2020-01-17 19:05:00,1.10942,1.10948,1.10929,1.10932,156
2020-01-17 19:10:00,1.10933,1.10949,1.10931,1.10937,154
2020-01-17 19:15:00,1.10937,1.10946,1.10932,1.10938,157
2020-01-17 19:20:00,1.10937,1.1094,1.10915,1.10916,142
2020-01-17 19:25:00,1.10916,1.10916,1.10896,1.10907,159
2020-01-17 19:30:00,1.10907,1.10912,1.10893,1.10908,173
2020-01-17 19:35:00,1.10909,1.10921,1.10905,1.10919,125
2020-01-17 19:40:00,1.1092,1.10928,1.10912,1.10919,139
2020-01-17 19:45:00,1.1092,1.10924,1.10906,1.10907,135
2020-01-17 19:50:00,1.10908,1.10914,1.10896,1.10897,149
2020-01-17 19:55:00,1.10898,1.10919,1.1088,1.1091,222
2020-01-17 20:00:00,1.10912,1.10918,1.10902,1.10916,189
2020-01-17 20:05:00,1.10917,1.10925,1.10916,1.10923,60
2020-01-17 20:10:00,1.10923,1.10932,1.10922,1.10929,103
2020-01-17 20:15:00,1.1093,1.10932,1.1091,1.10923,231
2020-01-17 20:20:00,1.10922,1.10927,1.10915,1.10924,90
2020-01-17 20:25:00,1.10924,1.10942,1.10922,1.10922,139
2020-01-17 20:30:00,1.10923,1.10938,1.10918,1.10922,127
2020-01-17 20:35:00,1.10923,1.10933,1.1092,1.10927,127
2020-01-17 20:40:00,1.10927,1.10927,1.10912,1.10916,118
2020-01-17 20:45:00,1.10915,1.10934,1.10911,1.1093,132
2020-01-17 20:50:00,1.1093,1.10932,1.10926,1.10926,73
2020-01-17 20:55:00,1.10927,1.10929,1.10919,1.10926,99
2020-01-17 21:00:00,1.10926,1.10927,1.10918,1.10919,77
2020-01-17 21:05:00,1.10917,1.1093,1.10917,1.10926,56
2020-01-17 21:10:00,1.10926,1.1093,1.10915,1.10915,104
2020-01-17 21:15:00,1.10913,1.10915,1.10905,1.10909,54
2020-01-17 21:20:00,1.10908,1.10915,1.10905,1.10912,51
2020-01-17 21:25:00,1.10913,1.10917,1.10911,1.10911,55
2020-01-17 21:30:00,1.10912,1.10921,1.10911,1.1092,74
2020-01-17 21:35:00,1.10919,1.1092,1.10912,1.10913,81
2020-01-17 21:40:00,1.10912,1.10919,1.10907,1.10917,64
2020-01-17 21:45:00,1.10918,1.10927,1.10917,1.10923,89
2020-01-17 21:50:00,1.10923,1.10933,1.10922,1.10932,83
2020-01-17 21:55:00,1.10931,1.10946,1.10923,1.10929,226
2020-01-17 22:00:00,1.10928,1.10931,1.10919,1.10926,137
2020-01-17 22:05:00,1.10926,1.10927,1.10919,1.10919,67
2020-01-17 22:10:00,1.1092,1.1093,1.1092,1.10926,74
2020-01-17 22:15:00,1.10925,1.10933,1.10924,1.10927,91
2020-01-17 22:20:00,1.10927,1.10933,1.10927,1.10932,29
2020-01-17 22:25:00,1.10932,1.10932,1.10923,1.10926,62
2020-01-17 22:30:00,1.10927,1.10927,1.10922,1.10926,33
2020-01-17 22:35:00,1.10927,1.10927,1.10918,1.10922,40
2020-01-17 22:40:00,1.10922,1.10922,1.10912,1.10918,94
2020-01-17 22:45:00,1.10919,1.10924,1.10912,1.10924,93
2020-01-17 22:50:00,1.10923,1.10925,1.10917,1.10923,172
2020-01-17 22:55:00,1.10923,1.10927,1.10917,1.10926,231
2020-01-17 23:00:00,1.10925,1.10928,1.10919,1.10925,166
2020-01-17 23:05:00,1.10925,1.10927,1.10919,1.10926,87
2020-01-17 23:10:00,1.10925,1.10925,1.10919,1.10923,83
2020-01-17 23:15:00,1.10923,1.10923,1.10915,1.10915,44
2020-01-17 23:20:00,1.10915,1.1092,1.10915,1.10915,33
2020-01-17 23:25:00,1.10916,1.10917,1.1091,1.10911,31
2020-01-17 23:30:00,1.1091,1.10916,1.1091,1.1091,76
2020-01-17 23:35:00,1.10911,1.10912,1.10904,1.10905,43
2020-01-17 23:40:00,1.10904,1.10905,1.109,1.10903,88
2020-01-17 23:45:00,1.10903,1.10909,1.10902,1.10906,114
2020-01-17 23:50:00,1.10906,1.10907,1.10893,1.10896,175
2020-01-17 23:55:00,1.10895,1.109,1.10888,1.1089,203
2020-01-20 00:00:00,1.10899,1.10918,1.10899,1.10907,66
2020-01-20 00:05:00,1.10906,1.10929,1.10904,1.10909,135
2020-01-20 00:10:00,1.10915,1.10928,1.10913,1.10913,165
2020-01-20 00:15:00,1.10912,1.10912,1.10906,1.10908,36
2020-01-20 00:20:00,1.10907,1.10912,1.109,1.10901,85
2020-01-20 00:25:00,1.10901,1.10906,1.10899,1.10899,112
2020-01-20 00:30:00,1.10899,1.10899,1.10894,1.10898,40
2020-01-20 00:35:00,1.10897,1.10903,1.10892,1.10894,209
2020-01-20 00:40:00,1.10895,1.10905,1.10889,1.10903,133
2020-01-20 00:45:00,1.109,1.10904,1.10891,1.10896,187
2020-01-20 00:50:00,1.10896,1.109,1.10891,1.10899,252
2020-01-20 00:55:00,1.10899,1.10906,1.10891,1.10903,879
2020-01-20 01:00:00,1.10902,1.10911,1.10892,1.10896,167
2020-01-20 01:05:00,1.10895,1.10897,1.10891,1.10893,80
2020-01-20 01:10:00,1.10892,1.10897,1.10892,1.10896,61
2020-01-20 01:15:00,1.10896,1.10903,1.10895,1.10897,56
2020-01-20 01:20:00,1.10896,1.10906,1.10896,1.10905,37
2020-01-20 01:25:00,1.10906,1.10916,1.10905,1.10916,90
2020-01-20 01:30:00,1.10917,1.10923,1.10916,1.10923,64
2020-01-20 01:35:00,1.10923,1.10943,1.10922,1.10941,85
2020-01-20 01:40:00,1.1094,1.1094,1.10918,1.10926,93
2020-01-20 01:45:00,1.10925,1.1093,1.10923,1.10927,70
2020-01-20 01:50:00,1.10927,1.10941,1.10927,1.10941,57
2020-01-20 01:55:00,1.10941,1.10947,1.1094,1.10945,67
2020-01-20 02:00:00,1.10945,1.10948,1.10941,1.10945,100
2020-01-20 02:05:00,1.10946,1.10948,1.10941,1.10946,70
2020-01-20 02:10:00,1.10945,1.10957,1.10945,1.10956,83
2020-01-20 02:15:00,1.10955,1.10966,1.10952,1.10966,52
2020-01-20 02:20:00,1.10965,1.10978,1.10961,1.10977,78
2020-01-20 02:25:00,1.10977,1.10987,1.10977,1.10985,82
2020-01-20 02:30:00,1.10986,1.10986,1.10949,1.10949,115
2020-01-20 02:35:00,1.10951,1.10963,1.10949,1.10951,112
2020-01-20 02:40:00,1.10953,1.10956,1.1095,1.10956,84
2020-01-20 02:45:00,1.10956,1.10959,1.10945,1.10948,92
2020-01-20 02:50:00,1.10949,1.10956,1.10948,1.10955,83
2020-01-20 02:55:00,1.10956,1.10956,1.10927,1.1093,157
