Datetime,open,high,low,close,Volume,hour_sin,hour_cos,london_session,ny_session,overlap_session,return_5,fast_ma,mid_ma,slow_ma,rsi,fast_ts,mid_ts,slow_ts,fast_td,mid_td,slow_td,fast_mid_gap,mid_slow_gap,fast_slow_gap,atr_base,atr_norm,low_thr,high_thr,vol_low,vol_med,vol_high,momentum_score,mom_bearish,mom_neutral,mom_bullish,pre_news,post_news
2020-01-03 02:45:00+00:00,1.11767,1.11772,1.1174,1.1174,423.0,0.5,0.866025,0,0,0,-5.369319707193565e-05,1.1173738,1.1171821999999998,1.1178087,46.65835,2.3447838136151253e-05,0.0001949547710303,-0.0003656260682173,1.0,1.0,-1.0,0.0001715029115216,-0.0005604715726405,-0.0003890647836254,0.0002214285714285,0.0001981641054488,9.78025683440766e-05,0.000170954740405,0,0,1,-0.066833,0,1,0,0.0,0.0
2020-01-03 02:50:00+00:00,1.11741,1.1175,1.11736,1.11745,326.0,0.5,0.866025,0,0,0,-0.0001789468975081,1.1173792,1.1171884,1.11779535,48.524549,6.336255409089188e-05,0.000234159251922,-0.0003089563756012,1.0,1.0,-1.0,0.0001707858764018,-0.0005429884817465,-0.0003722953401084,0.0002185714285714,0.0001955983968602,9.78025683440766e-05,0.000170954740405,0,0,1,-0.0295090199999999,0,1,0,0.0,0.0
2020-01-03 02:55:00+00:00,1.11745,1.11745,1.11719,1.11726,218.0,0.5,0.866025,0,0,0,-0.0003131682787377,1.1173824,1.1171906,1.1177826,42.447267,-0.0001095417289552,6.212010734774015e-05,-0.0004675327742622,-1.0,1.0,-1.0,0.0001716806424974,-0.0005296199815598,-0.0003580302645611,0.0002214285714285,0.0001981889367099,9.78025683440766e-05,0.000170954740405,0,0,1,-0.15105466,1,0,0,0.0,0.0
2020-01-03 03:00:00+00:00,1.11727,1.11732,1.11715,1.11715,243.0,0.707107,0.707107,0,0,0,-0.0003937043101673,1.117383,1.1171907,1.1177694,39.372813,-0.0002085229505012,-3.643066488112067e-05,-0.0005541393421576,-1.0,-1.0,-1.0,0.0001721281782957,-0.0005177275384349,-0.0003456884756372,0.0002157142857142,0.0001930933945435,9.78025683440766e-05,0.000170954740405,0,0,1,-0.2125437399999999,1,0,0,0.0,0.0
2020-01-03 03:05:00+00:00,1.11716,1.11733,1.11713,1.11729,112.0,0.707107,0.707107,0,0,0,-0.0003399930211959,1.1173864,1.1171963,1.11775925,44.848008,-8.627275220112534e-05,8.387066802840588e-05,-0.0004198131216539,-1.0,1.0,-1.0,0.0001701581002371,-0.0005036415489292,-0.0003335691473812,0.0002042857142857,0.000182840367573,9.78025683440766e-05,0.000170954740405,0,0,1,-0.10303984,1,0,0,0.0,0.0
2020-01-03 03:10:00+00:00,1.11728,1.11732,1.11716,1.1173,232.0,0.707107,0.707107,0,0,0,-8.949346697695315e-05,1.117387,1.1172016,1.1177482,45.228498,-7.786022210762276e-05,8.807721005765027e-05,-0.0004009847656206,-1.0,1.0,-1.0,0.0001659503530966,-0.0004890189042575,-0.0003231497040207,0.0001942857142857,0.0001738885834473,9.78025683440766e-05,0.000170954740405,0,0,1,-0.0954300399999999,0,1,0,0.0,0.0
2020-01-03 03:15:00+00:00,1.11731,1.11732,1.11708,1.11728,282.0,0.707107,0.707107,0,0,0,-0.0001521320864468,1.1173868,1.1172041,1.11773735,44.566276,-9.558015183279638e-05,6.793745207355456e-05,-0.0004091748387935,-1.0,1.0,-1.0,0.0001635332344377,-0.0004770798792756,-0.0003136246632537,0.0001992857142857,0.0001783668501053,9.78025683440766e-05,0.000170954740405,0,0,1,-0.1086744799999999,1,0,0,0.0,0.0
2020-01-03 03:20:00+00:00,1.11728,1.11729,1.11696,1.11705,257.0,0.707107,0.707107,0,0,0,-0.0001879598302989,1.1173822,1.1172054,1.1177256,37.725457,-0.0002973020332701,-0.0001390970720334,-0.0006044417341786,-1.0,-1.0,-1.0,0.000158252009881,-0.0004654093992299,-0.0003072310413217,0.0002092857142857,0.000187355726499,9.78025683440766e-05,0.000170954740405,0,0,1,-0.24549086,1,0,0,0.0,0.0
2020-01-03 03:25:00+00:00,1.11706,1.1172,1.11705,1.11719,179.0,0.707107,0.707107,0,0,0,3.580539766345758e-05,1.1173798,1.1172091,1.11771395,43.418698,-0.0001698616710273,-1.709617295459698e-05,-0.0004687693125777,-1.0,-1.0,-1.0,0.000152791451484,-0.0004516808616372,-0.0002989584231276,0.0002064285714285,0.0001847748112931,9.78025683440766e-05,0.000170954740405,0,0,1,-0.13162604,1,0,0,0.0,0.0
2020-01-03 03:30:00+00:00,1.11719,1.11727,1.11714,1.11714,125.0,0.707107,0.707107,0,0,0,-0.0001342534167493,1.1173766,1.1172103,1.11770245,41.943861,-0.0002117459771396,-6.292458993617192e-05,-0.0005032197970042,-1.0,-1.0,-1.0,0.0001488529062075,-0.0004403229142068,-0.0002915355513446,0.0002028571428571,0.000181586142164,9.78025683440766e-05,0.000170954740405,0,0,1,-0.16112278,1,0,0,0.0,0.0
2020-01-03 03:35:00+00:00,1.11714,1.11716,1.11714,1.11715,49.0,0.707107,0.707107,0,0,0,-0.0001342522151613,1.1173736,1.1172121,1.11768905,42.365523,-0.0002001121200643,-5.558479003211909e-05,-0.0004822897746023,-1.0,-1.0,-1.0,0.0001445562574914,-0.0004267287041956,-0.0002822341330086,0.0001899999999999,0.0001700756389025,9.78025683440766e-05,0.0001703023824784,0,1,0,-0.1526895399999999,1,0,0,0.0,0.0
2020-01-03 03:40:00+00:00,1.11715,1.11724,1.11714,1.1172,175.0,0.707107,0.707107,0,0,0,-7.16024631247647e-05,1.1173728,1.1172149,1.1176745,44.534687,-0.0001546484754238,-1.3336735841994124e-05,-0.0004245422079504,-1.0,-1.0,-1.0,0.0001413335966071,-0.0004112109563203,-0.0002699354776366,0.0001821428571428,0.0001630351388675,9.78025683440766e-05,0.0001692366409195,0,1,0,-0.10930626,1,0,0,0.0,0.0
2020-01-03 03:45:00+00:00,1.1172,1.11733,1.1172,1.11725,187.0,0.707107,0.707107,0,0,0,0.0001790430150843,1.1173761999999998,1.1172192,1.11765975,46.695219,-0.0001129431609512,2.756844851932145e-05,-0.0003666142580512,-1.0,1.0,-1.0,0.0001405274810885,-0.0003941718398644,-0.0002536997507517,0.0001814285714285,0.0001623885177252,9.78025683440766e-05,0.0001654235059529,0,1,0,-0.0660956199999999,0,1,0,0.0,0.0
2020-01-03 03:50:00+00:00,1.11726,1.11734,1.11725,1.11729,117.0,0.707107,0.707107,0,0,0,8.95102892077837e-05,1.1173802000000002,1.1172266,1.11764595,48.426011,-8.072453762851917e-05,5.674766426071106e-05,-0.000318481894915,-1.0,1.0,-1.0,0.000137483300165,-0.0003752082669829,-0.0002377765516887,0.0001742857142857,0.0001559896842231,9.78025683440766e-05,0.0001632550097355,0,1,0,-0.0314797799999999,0,1,0,0.0,0.0
2020-01-03 03:55:00+00:00,1.1173,1.11737,1.11717,1.11723,161.0,0.707107,0.707107,0,0,0,8.056286588953299e-05,1.1173842,1.1172334000000002,1.1176322,46.0126,-0.0001380008774064,-3.043231611415118e-06,-0.0003598679422442,-1.0,-1.0,-1.0,0.000134976272639,-0.0003568257965363,-0.0002218976869132,0.0001657142857142,0.0001483260257192,9.78025683440766e-05,0.0001626083689136,0,1,0,-0.079748,0,1,0,0.0,0.0
2020-01-03 04:00:00+00:00,1.11723,1.11746,1.11721,1.11742,248.0,0.866025,0.5,0,0,0,0.00024168643423,1.117391,1.1172422,1.1176211,53.855236,2.5953314462043065e-05,0.0001591418584082,-0.000179935758192,1.0,1.0,-1.0,0.0001331850873517,-0.0003390236637444,-0.0002058837292889,0.0001735714285714,0.0001553323088645,9.78025683440766e-05,0.0001603173163676,0,1,0,0.0771047199999999,0,1,0,0.0,0.0
2020-01-03 04:05:00+00:00,1.11741,1.1175,1.11735,1.11736,181.0,0.866025,0.5,0,0,0,0.0001432151808091,1.1173964,1.1172496,1.1176105,51.319887,-3.257572693106809e-05,9.88140877381777e-05,-0.0002241389106492,-1.0,1.0,-1.0,0.0001313940949274,-0.0003229210892345,-0.0001915694242314,0.0001657142857142,0.000148308768628,9.78025683440766e-05,0.0001592014197001,0,1,0,0.02639774,0,1,0,0.0,0.0
2020-01-03 04:10:00+00:00,1.11737,1.11746,1.11736,1.11746,91.0,0.866025,0.5,0,0,0,0.0001879615126425,1.1174048,1.1172574,1.11760285,55.112742,4.940018156359541e-05,0.0001813369058911,-0.000127818213778,1.0,1.0,-1.0,0.0001319302069513,-0.0003090990686004,-0.0001772096411531,0.0001607142857142,0.0001438210635854,9.78025683440766e-05,0.0001571062899522,0,1,0,0.1022548399999999,0,0,1,0.0,0.0
2020-01-03 04:15:00+00:00,1.11745,1.11745,1.11735,1.11736,140.0,0.866025,0.5,0,0,0,6.265159448304303e-05,1.1174080000000002,1.1172645,1.1175947,50.846365,-4.295655660266442e-05,8.547662617026144e-05,-0.0002100045750038,-1.0,1.0,-1.0,0.0001284387000572,-0.0002954559465965,-0.000167055194517,0.0001542857142856,0.0001380805776881,9.78025683440766e-05,0.0001560067785239,0,1,0,0.0169272999999999,0,1,0,0.0,0.0
2020-01-03 04:20:00+00:00,1.11737,1.11739,1.11735,1.11735,50.0,0.866025,0.5,0,0,0,0.000107408501383,1.117409,1.1172694,1.11758645,50.425981,-5.28007202374504e-05,7.214016601545359e-05,-0.0002115719996424,-1.0,1.0,-1.0,0.00012494748357,-0.0002836917000915,-0.0001587796630855,0.0001457142857142,0.0001304106016147,9.78025683440766e-05,0.0001555558164864,0,1,0,0.00851962,0,1,0,0.0,0.0
2020-01-03 04:25:00+00:00,1.11736,1.1174,1.11735,1.11736,82.0,0.866025,0.5,0,0,0,-5.3695119113794654e-05,1.1174122,1.1172735,1.1175785500000002,50.863478,-4.67150797172769e-05,7.742061366342112e-05,-0.0001955567239548,-1.0,1.0,-1.0,0.0001241414926604,-0.0002729562051814,-0.0001488485977117,0.0001321428571427,0.0001182634577421,9.78025683440766e-05,0.0001540874836604,0,1,0,0.01726956,0,1,0,0.0,0.0
2020-01-03 04:30:00+00:00,1.11737,1.11744,1.11737,1.11741,53.0,0.866025,0.5,0,0,0,4.47483353620548e-05,1.117416,1.1172775,1.11757175,53.09252,-5.369531132497199e-06,0.0001185918449087,-0.0001447334365779,-1.0,1.0,-1.0,0.0001239620416593,-0.0002632940569588,-0.0001393646537683,0.0001142857142856,0.0001022773326582,9.78025683440766e-05,0.0001526337292599,0,1,0,0.0618504,0,1,0,0.0,0.0
2020-01-03 04:35:00+00:00,1.11742,1.11742,1.11726,1.1173,84.0,0.866025,0.5,0,0,0,-0.0001431818588584,1.1174164,1.1172796,1.11756585,47.940006,-0.0001041688666821,1.8258634633551423e-05,-0.0002378830741829,-1.0,1.0,-1.0,0.0001224402557783,-0.000256137032104,-0.0001337281378094,0.0001149999999999,0.0001029266982904,9.78025683440766e-05,0.0001501002290295,0,1,0,-0.04119988,0,1,0,0.0,0.0
2020-01-03 04:40:00+00:00,1.1173,1.1173,1.11705,1.11719,156.0,0.866025,0.5,0,0,0,-0.0001521443402305,1.1174142,1.1172808,1.11755795,43.403748,-0.0002006418031917,-8.126873745610459e-05,-0.0003292446713839,-1.0,-1.0,-1.0,0.0001193970217694,-0.0002479960882567,-0.0001286286764817,0.0001235714285713,0.0001106091430923,9.78025683440766e-05,0.0001485588182336,0,1,0,-0.13192504,1,0,0,0.0,0.0
2020-01-03 04:45:00+00:00,1.11718,1.1172,1.11698,1.11704,93.0,0.866025,0.5,0,0,0,-0.000277442162259,1.1174096,1.1172802,1.11754855,38.108302,-0.000330765012221,-0.000214986357048,-0.0004550585296718,-1.0,-1.0,-1.0,0.0001158169633723,-0.0002401237959639,-0.0001243346430004,0.000137857142857,0.0001234128973511,9.78025683440766e-05,0.000148314636039,0,1,0,-0.2378339599999999,1,0,0,0.0,0.0
2020-01-03 04:50:00+00:00,1.11704,1.11706,1.11698,1.117,128.0,0.866025,0.5,0,0,0,-0.0003221880146058,1.117404,1.1172806,1.11753815,36.818294,-0.0003615523123239,-0.0002511455045401,-0.0004815495560488,-1.0,-1.0,-1.0,0.000110446740058,-0.0002304619309865,-0.0001200406446975,0.0001364285714285,0.000122138380867,9.78025683440766e-05,0.0001453468832999,0,1,0,-0.2636341199999999,1,0,0,0.0,0.0
2020-01-03 04:55:00+00:00,1.11699,1.11704,1.11687,1.11701,166.0,0.866025,0.5,0,0,0,-0.0003579706643039,1.1173968,1.117281,1.11752845,37.388916,-0.0003461617216015,-0.0002425531267424,-0.0004639255492779,-1.0,-1.0,-1.0,0.0001036444726081,-0.0002214261301356,-0.000117804607122,0.0001392857142856,0.000124695136378,9.78025683440766e-05,0.0001429613201021,0,1,0,-0.2522216799999999,1,0,0,0.0,0.0
2020-01-03 05:00:00+00:00,1.117,1.11706,1.117,1.117,166.0,0.965926,0.258819,0,0,0,-0.0002685044303231,1.1173876,1.1172826,1.1175191,37.028768,-0.0003468805274016,-0.0002529351123878,-0.0004645110763654,-1.0,-1.0,-1.0,9.39780141568675e-05,-0.000211629492507,-0.0001176713668696,0.0001371428571428,0.0001227778488297,9.78025683440766e-05,0.0001408700706745,0,1,0,-0.25942464,1,0,0,0.0,0.0
2020-01-03 05:05:00+00:00,1.11699,1.11701,1.11689,1.11691,147.0,0.965926,0.258819,0,0,0,-0.0002506288097815,1.1173748,1.1172833,1.1175078,33.866918,-0.0004159750157241,-0.000334114006716,-0.0005349403377765,-1.0,-1.0,-1.0,8.189507531340628e-05,-0.0002008934523768,-0.0001190148292478,0.0001314285714285,0.0001176715862768,9.78025683440766e-05,0.0001387402940811,0,1,0,-0.32266164,1,0,0,0.0,0.0
2020-01-03 05:10:00+00:00,1.1169,1.11691,1.1167,1.11676,338.0,0.965926,0.258819,0,0,0,-0.0002506624650863,1.1173588,1.117282,1.11749575,29.366187,-0.0005359066398366,-0.0004672052355628,-0.0006583917656957,-1.0,-1.0,-1.0,6.873824155384758e-05,-0.0001912758952326,-0.0001225508016474,0.0001285714285713,0.0001151289700306,9.78025683440766e-05,0.0001355586169216,0,1,0,-0.41267626,1,0,0,0.0,0.0
2020-01-03 05:15:00+00:00,1.11675,1.11676,1.11658,1.11659,233.0,0.965926,0.258819,0,0,0,-0.000367054610564,1.1173376,1.1172786,1.11748185,25.267767,-0.0006690905237593,-0.0006163189736205,-0.0007980890248912,-1.0,-1.0,-1.0,5.280688272361898e-05,-0.0001818821486899,-0.0001290848705955,0.0001307142857142,0.0001170656066365,9.78025683440766e-05,0.0001317192015696,0,1,0,-0.49464466,1,0,0,0.0,0.0
2020-01-03 05:20:00+00:00,1.11658,1.11664,1.11654,1.1166,132.0,0.965926,0.258819,0,0,0,-0.0003670513245181,1.1173146,1.1172731,1.1174689,25.922689,-0.000639569195641,-0.0006024489446671,-0.0007775607893874,-1.0,-1.0,-1.0,3.71440071366863e-05,-0.0001752174042606,-0.0001380799054004,0.0001307142857142,0.0001170645582252,9.78025683440766e-05,0.0001295591413771,0,1,0,-0.48154622,1,0,0,0.0,0.0
2020-01-03 05:25:00+00:00,1.1166,1.11666,1.11644,1.1166,156.0,0.965926,0.258819,0,0,0,-0.0003581020590868,1.1172904,1.1172672,1.1174566,25.922689,-0.0006179235049364,-0.0005971713838908,-0.0007665622092167,-1.0,-1.0,-1.0,2.076495219764887e-05,-0.0001694920411226,-0.0001487306084191,0.0001385714285714,0.0001241012256595,9.78025683440766e-05,0.0001282926120962,0,1,0,-0.48154622,1,0,0,0.0,0.0
2020-01-03 05:30:00+00:00,1.11659,1.11689,1.11658,1.11689,181.0,0.965926,0.258819,0,0,0,-1.7906545737966795e-05,1.1172746,1.1172643,1.11744445,42.786264,-0.0003442305051954,-0.0003350147319663,-0.0004961767898172,-1.0,-1.0,-1.0,9.21894667181134e-06,-0.0001612160676085,-0.0001519986071791,0.0001578571428571,0.000141336338276,9.78025683440766e-05,0.0001282926120962,0,0,1,-0.1442747199999999,1,0,0,0.0,0.0
2020-01-03 05:35:00+00:00,1.1169,1.117,1.11672,1.11679,224.0,0.965926,0.258819,0,0,0,2.6863426340506532e-05,1.1172584,1.1172598,1.1174319,39.45115,-0.0004192405266321,-0.0004204930670557,-0.0005744421651108,-1.0,-1.0,-1.0,-1.2530657595746626e-06,-0.0001540138598154,-0.0001552667325855,0.0001742857142857,0.0001560595226369,9.78025683440766e-05,0.0001282926120962,0,0,1,-0.210977,1,0,0,0.0,0.0
2020-01-03 05:40:00+00:00,1.11679,1.11701,1.11679,1.1169,270.0,0.965926,0.258819,0,0,0,0.0002776310015315,1.1172456,1.1172564,1.11741995,44.569528,-0.0003093321647451,-0.0003189957112799,-0.0004653129738733,-1.0,-1.0,-1.0,-9.666536705530186e-06,-0.0001463639520664,-0.0001560290739394,0.0001842857142857,0.0001649975058516,9.78025683440766e-05,0.0001295591413771,0,0,1,-0.10860944,1,0,0,0.0,0.0
2020-01-03 05:45:00+00:00,1.1169,1.11699,1.1169,1.11696,151.0,0.965926,0.258819,0,0,0,0.0003224073078988,1.1172368,1.1172526,1.1174083,47.191761,-0.0002477541019056,-0.0002618924314878,-0.0004011962323889,-1.0,-1.0,-1.0,-1.4141833279350855e-05,-0.0001393402930693,-0.0001534801558214,0.0001792857142856,0.0001605122066015,9.78025683440766e-05,0.0001330183934797,0,0,1,-0.05616478,0,1,0,0.0,0.0
2020-01-03 05:50:00+00:00,1.11695,1.117,1.11692,1.11695,111.0,0.965926,0.258819,0,0,0,0.0003134515493463,1.1172297999999998,1.1172501,1.1173968,46.794432,-0.0002504408672233,-0.0002686059280726,-0.0003998579555624,-1.0,-1.0,-1.0,-1.8169611262584933e-05,-0.0001312872920346,-0.0001494545178581,0.0001671428571428,0.0001496422016588,9.78025683440766e-05,0.000139187536288,0,0,1,-0.0641113599999999,0,1,0,0.0,0.0
2020-01-03 05:55:00+00:00,1.11696,1.11701,1.11665,1.11665,248.0,0.965926,0.258819,0,0,0,-0.000214882396655,1.1172138,1.1172443,1.1173826,36.78769,-0.0005046482598049,-0.0005319337946053,-0.0006556393485992,-1.0,-1.0,-1.0,-2.729931135029678e-05,-0.0001237713921801,-0.0001510673246567,0.0001771428571428,0.0001586377621841,9.78025683440766e-05,0.0001417382467231,0,0,1,-0.2642462,1,0,0,0.0,0.0
2020-01-03 06:00:00+00:00,1.11664,1.1167,1.1164,1.11655,264.0,1.0,0.0,0,0,0,-0.0002149016377295,1.1171918,1.1172381,1.1173670999999998,34.16502,-0.000574476110548,-0.000615893783071,-0.0007312726497852,-1.0,-1.0,-1.0,-4.144147966305805e-05,-0.000115449971634,-0.0001568866668794,0.0001928571428571,0.000172725935119,9.78025683440766e-05,0.0001429613201021,0,0,1,-0.3166996,1,0,0,0.0,0.0
2020-01-03 06:05:00+00:00,1.11656,1.11667,1.11645,1.11653,296.0,1.0,0.0,0,0,0,-0.0003312740621362,1.1171752,1.1172316,1.11735215,33.648343,-0.0005775280367841,-0.0006279808054122,-0.0007358020477249,-1.0,-1.0,-1.0,-5.048192335417966e-05,-0.0001078889945304,-0.0001583654714406,0.0001964285714286,0.0001759277148205,9.78025683440766e-05,0.0001453468832999,0,0,1,-0.32703314,1,0,0,0.0,0.0
2020-01-03 06:10:00+00:00,1.11654,1.11663,1.11651,1.11653,203.0,1.0,0.0,0,0,0,-0.0003849734994986,1.1171546,1.1172255,1.1173387,33.648343,-0.0005590989823609,-0.0006225242800132,-0.0007237733732843,-1.0,-1.0,-1.0,-6.346077850899026e-05,-0.000101312162552,-0.0001647665117123,0.0002007142857143,0.0001797661376893,9.78025683440766e-05,0.000148314636039,0,0,1,-0.32703314,1,0,0,0.0,0.0
2020-01-03 06:15:00+00:00,1.11654,1.11666,1.11644,1.11665,156.0,1.0,0.0,0,0,0,-0.0002685885670801,1.1171376,1.1172203,1.11732485,39.965995,-0.0004364726422242,-0.0005104633347605,-0.00060398728266,-1.0,-1.0,-1.0,-7.402300155135217e-05,-9.357171282807326e-05,-0.0001675877879203,0.0002078571428571,0.0001861435032079,9.78025683440766e-05,0.0001487735255386,0,0,1,-0.2006801,1,0,0,0.0,0.0
2020-01-03 06:20:00+00:00,1.11665,1.11675,1.11659,1.11665,100.0,1.0,0.0,0,0,0,0.0,1.1171192,1.1172149999999998,1.11731145,39.965995,-0.0004200088943059,-0.0005057218171971,-0.000592001451341,-1.0,-1.0,-1.0,-8.574893820793603e-05,-8.632328971481111e-05,-0.0001720648257923,0.0002042857142857,0.0001829451612284,9.78025683440766e-05,0.0001515768381087,0,0,1,-0.2006801,1,0,0,0.0,0.0
2020-01-03 06:25:00+00:00,1.11666,1.11684,1.11665,1.11676,157.0,1.0,0.0,0,0,0,0.000188079351574,1.1171028,1.117212,1.11729855,45.484308,-0.0003068652231469,-0.0004045785401516,-0.0004820108287083,-1.0,-1.0,-1.0,-9.774331102763796e-05,-7.746362867851264e-05,-0.0001751993681545,0.000205,0.00018356674666,9.78025683440766e-05,0.0001555558164864,0,0,1,-0.09031384,0,1,0,0.0,0.0
2020-01-03 06:30:00+00:00,1.11675,1.11681,1.11673,1.11674,95.0,1.0,0.0,0,0,0,0.0001880827205718,1.1170884,1.1172092999999998,1.1172852999999998,44.680142,-0.0003118822109333,-0.0004200645304329,-0.000488057974091,-1.0,-1.0,-1.0,-0.0001082160701667,-6.802201729492457e-05,-0.0001762307263862,0.0002035714285714,0.0001822908005188,9.969488233637204e-05,0.0001560134292838,0,0,1,-0.10639716,1,0,0,0.0,0.0
2020-01-03 06:35:00+00:00,1.11675,1.1169,1.11673,1.11689,104.0,1.0,0.0,0,0,0,0.0003224275209801,1.1170732,1.1172074,1.11727155,51.592727,-0.000163999995703,-0.0002841012331283,-0.0003415015803453,-1.0,-1.0,-1.0,-0.0001201209372585,-5.741665936076017e-05,-0.0001775306996763,0.0002,0.0001790686638792,0.0001003333423258,0.0001569361240829,0,0,1,0.0318545399999999,0,1,0,0.0,0.0
2020-01-03 06:40:00+00:00,1.11689,1.11693,1.11679,1.11685,101.0,1.0,0.0,0,0,0,0.000179107150853,1.117058,1.1172048,1.11725865,49.805459,-0.0001862034021509,-0.0003175782989833,-0.0003657613212482,-1.0,-1.0,-1.0,-0.0001313993638409,-4.8198329008257794e-05,-0.0001795913596193,0.0001878571428571,0.0001682026618231,0.000100365762155,0.000158820838352,0,0,1,-0.00389082,0,1,0,0.0,0.0
2020-01-03 06:45:00+00:00,1.11685,1.11687,1.1168,1.11684,136.0,1.0,0.0,0,0,0,0.0001701517933103,1.1170429999999998,1.1172019999999998,1.11724905,49.345233,-0.0001817297991211,-0.0003240237665164,-0.0003661224862977,-1.0,-1.0,-1.0,-0.0001423198311496,-4.2112365188449656e-05,-0.0001844262029133,0.0001728571428571,0.0001547734168342,0.0001007829365637,0.000158820838352,0,1,0,-0.0130953399999999,0,1,0,0.0,0.0
2020-01-03 06:50:00+00:00,1.11684,1.11697,1.11681,1.11692,93.0,1.0,0.0,0,0,0,0.0001432716071492,1.117028,1.1171988,1.11724055,53.080505,-9.668513233329604e-05,-0.000249552720608,-0.0002869122500074,-1.0,-1.0,-1.0,-0.0001528823697268,-3.736885489885108e-05,-0.0001902455115866,0.0001685714285714,0.000150925248515,0.0001007829365637,0.000158820838352,0,1,0,0.0616101,0,1,0,0.0,0.0
2020-01-03 06:55:00+00:00,1.11691,1.11696,1.11681,1.11694,162.0,1.0,0.0,0,0,0,0.0001790927162992,1.1170188,1.1171963,1.11723205,53.993866,-7.054491831276561e-05,-0.0002294135775422,-0.0002614049605897,-1.0,-1.0,-1.0,-0.0001588798673967,-3.199872398924649e-05,-0.0001908735074329,0.0001728571428571,0.0001547595599201,0.000101849772386,0.000158820838352,0,1,0,0.0798773199999999,0,1,0,0.0,0.0
2020-01-03 07:00:00+00:00,1.11694,1.11696,1.11676,1.11694,376.0,0.965926,-0.258819,0,0,0,4.4767165969794576e-05,1.1170086,1.1171939,1.1172261,53.993866,-6.141403029491917e-05,-0.0002272658309358,-0.0002560806626338,-1.0,-1.0,-1.0,-0.0001658619868939,-2.8821381813338173e-05,-0.0001946785883356,0.0001814285714285,0.0001624335876847,0.0001027124076318,0.0001596304564356,0,0,1,0.0798773199999999,0,1,0,0.0,0.0
2020-01-03 07:05:00+00:00,1.11693,1.11717,1.11685,1.11708,300.0,0.965926,-0.258819,0,0,0,0.0002059363388102,1.1170049999999998,1.1171937,1.11722275,60.272281,6.71438355247016e-05,-0.0001017728617696,-0.0001277721922508,1.0,-1.0,-1.0,-0.0001689053563408,-2.600197677676625e-05,-0.0001949029412444,0.0001785714285714,0.000159855541744,0.0001033401249378,0.0001600788077956,0,1,0,0.20544562,0,0,1,0.0,0.0
2020-01-03 07:10:00+00:00,1.11709,1.11714,1.11631,1.11631,478.0,0.965926,-0.258819,0,0,0,-0.0004745532036819,1.1169882000000002,1.1171856,1.1172159000000002,33.330595,-0.000607168455316,-0.0007837551790858,-0.00081085491175,-1.0,-1.0,-1.0,-0.0001766940067968,-2.712098887972293e-05,-0.0002038102035604,0.0002164285714285,0.0001938785565197,0.0001048151872798,0.0001611501523836,0,0,1,-0.3333880999999999,1,0,0,0.0,0.0
2020-01-03 07:15:00+00:00,1.11631,1.11643,1.11602,1.11607,447.0,0.965926,-0.258819,0,0,0,-0.0007610213802241,1.1169638,1.1171751,1.11720725,28.982072,-0.0008002049842618,-0.0009891913989131,-0.0010179400464866,-1.0,-1.0,-1.0,-0.0001891377636324,-2.877711364675677e-05,-0.0002179094344403,0.00023,0.0002060802637827,0.0001088898655827,0.0001624038415114,0,0,1,-0.42035856,1,0,0,0.0,0.0
2020-01-03 07:20:00+00:00,1.11606,1.11612,1.11566,1.11596,553.0,0.965926,-0.258819,0,0,0,-0.0008773971744229,1.1169369999999998,1.117162,1.1172008,27.228633,-0.0008747136141069,-0.0010759406424492,-0.0011106329318775,-1.0,-1.0,-1.0,-0.0002014031984619,-3.472965647715746e-05,-0.0002361258602752,0.0002542857142857,0.0002278627498169,0.0001106022832269,0.0001626381150868,0,0,1,-0.45542734,1,0,0,0.0,0.0
2020-01-03 07:25:00+00:00,1.11596,1.11598,1.1158,1.11588,352.0,0.965926,-0.258819,0,0,0,-0.0009490214335595,1.116909,1.1171479,1.1171938499999998,25.99677,-0.0009212926030678,-0.0011349437258934,-0.0011760268819953,-1.0,-1.0,-1.0,-0.0002138481395346,-4.112983615139869e-05,-0.0002549691801471,0.0002514285714285,0.0002253186466542,0.000113637427141,0.0001637023436421,0,0,1,-0.4800645999999999,1,0,0,0.0,0.0
2020-01-03 07:30:00+00:00,1.11586,1.11599,1.1157,1.11587,347.0,0.965926,-0.258819,0,0,0,-0.0010831811508577,1.1168854,1.1171338,1.1171871999999998,25.839403,-0.0009091353508605,-0.0011312879442015,-0.0011790324844394,-1.0,-1.0,-1.0,-0.0002223547438991,-4.779861423391731e-05,-0.0002701427298843,0.0002607142857143,0.0002336421677384,0.0001164258141209,0.0001660872588819,0,0,1,-0.48321194,1,0,0,0.0,0.0
2020-01-03 07:35:00+00:00,1.11587,1.11602,1.11566,1.11567,462.0,0.965926,-0.258819,0,0,0,-0.0005733174476623,1.116855,1.1171174,1.1171785,22.859052,-0.0010610150825308,-0.0012956561235193,-0.0013502766120187,-1.0,-1.0,-1.0,-0.0002348902631003,-5.469134968149418e-05,-0.0002895687663163,0.0002728571428571,0.000244567966206,0.0001170652606607,0.0001688394740301,0,0,1,-0.5428189600000001,1,0,0,0.0,0.0
